146,5,0,5,1,5,5,1,0,3,3,3,3,5,0,1,2,2,0,9,5,4,4,2,4,6,4,4,4
147,34,40,27,47,51,52,62,31,35,34,40,44,65,54,37,41,38,42,40,34,48,32,33,29,39,38,34,44
148,12,3,13,9,4,2,6,5,8,5,8,4,7,5,7,6,5,8,4,6,11,4,14,12,9,6,3,2
149,26,17,15,24,19,9,13,17,13,19,17,13,6,2,15,18,16,21,17,12,14,18,21,17,16,25,7,14
150,0,1,1,1,7,3,1,3,4,2,2,2,2,1,2,4,8,1,1,8,4,4,1,2,1,4,3,2
151,2,3,7,1,1,3,1,2,1,3,3,2,3,3,3,3,6,6,5,2,4,4,5,6,4,4,1,1
152,6,8,9,11,11,5,0,9,8,9,3,3,2,2,5,10,5,5,9,2,3,6,4,4,3,7,7,0
153,2,2,6,2,3,2,3,2,2,0,4,8,5,6,9,6,5,4,4,4,5,3,7,6,5,5,4,4
154,3,2,8,3,6,8,3,5,4,3,2,8,4,2,7,6,10,6,7,3,5,12,5,13,6,5,9,3
155,4,2,0,2,0,0,0,4,4,1,3,0,0,0,0,3,0,3,2,1,0,4,2,2,3,4,3,1
156,5,3,2,0,8,2,1,2,4,3,1,3,2,0,2,8,3,4,2,1,2,7,3,11,3,3,3,3
157,1,0,0,1,3,3,1,2,1,2,3,2,2,0,2,4,2,1,2,2,1,1,0,0,6,2,1,0
158,7,7,5,9,4,6,7,8,7,6,8,3,6,9,3,7,6,6,4,10,2,10,7,11,8,14,6,4
159,28,42,47,47,40,56,49,50,52,54,32,44,52,40,46,52,42,40,53,44,56,45,34,44,47,47,31,51
160,5,2,13,5,9,6,1,3,6,5,2,4,6,3,2,2,6,4,8,3,2,6,7,5,4,6,6,3
161,0,1,2,3,1,3,2,3,3,3,4,1,6,3,2,5,6,3,3,4,2,2,4,4,2,2,3,2
162,9,9,9,8,9,9,5,16,17,8,7,12,6,3,9,12,11,16,13,9,5,17,8,9,16,10,19,8
163,3,5,3,4,3,4,4,6,4,0,2,6,5,5,2,7,1,1,4,9,7,6,0,6,2,7,7,2
164,7,5,14,9,4,7,4,7,5,4,7,4,10,8,6,5,5,5,9,5,8,7,5,6,12,7,11,11
165,3,8,5,7,7,9,5,4,9,9,9,4,15,7,7,2,7,7,11,14,8,8,3,11,5,7,14,11
166,5,5,7,8,5,7,0,1,2,4,4,1,7,0,5,4,3,5,5,4,1,2,9,7,7,10,2,0
167,4,3,3,0,3,9,4,4,3,3,6,5,1,1,7,2,3,1,2,5,6,1,1,3,7,5,6,3
168,8,6,3,11,8,5,4,7,4,7,6,8,10,11,9,11,4,12,14,11,10,9,10,9,12,12,11,11
169,6,9,6,10,8,4,1,9,10,12,11,7,8,9,14,13,5,10,16,6,6,9,16,7,8,9,6,1
170,5,6,14,7,11,7,5,9,10,3,5,6,7,5,6,11,22,11,4,14,10,6,5,11,9,11,4,3
171,4,3,5,6,7,1,5,4,6,8,8,8,3,4,8,12,8,7,4,0,2,9,13,6,8,6,5,4
172,5,4,7,8,8,6,4,7,3,3,3,8,6,2,4,6,8,8,3,10,2,2,9,5,10,5,5,4
173,4,1,2,2,2,1,0,2,2,6,5,3,2,0,4,4,3,2,2,1,1,4,4,4,5,5,0,0
174,9,18,10,9,5,11,9,13,10,7,15,6,9,14,12,13,9,10,15,12,20,11,18,13,13,15,25,9
175,8,4,12,4,0,14,8,4,7,7,7,9,12,6,4,8,8,7,10,12,5,4,10,7,6,12,4,13
176,7,15,23,10,10,14,13,17,15,12,11,9,16,22,9,15,9,9,25,17,9,11,12,13,6,20,16,15
177,2,2,4,1,5,5,10,3,3,3,5,4,5,12,4,3,5,6,8,11,11,4,3,3,5,5,8,4
178,3,0,2,2,2,2,1,2,1,3,6,5,3,0,6,4,3,1,1,3,3,4,4,4,2,2,6,4
179,6,11,6,8,11,10,7,4,5,10,7,10,6,10,4,6,6,4,10,9,10,7,6,10,14,12,9,8
180,9,5,17,9,15,15,8,12,11,9,9,17,14,13,7,7,11,8,17,11,12,15,9,11,16,13,12,10
181,4,3,6,5,9,3,3,6,1,2,3,6,5,5,8,2,2,5,4,10,4,6,5,6,8,3,7,3
182,14,3,4,13,8,0,3,10,6,7,7,5,0,1,5,5,7,9,9,1,1,8,11,5,8,11,2,4
183,9,19,12,16,11,11,11,12,13,9,7,15,19,15,14,18,10,7,14,10,12,18,19,10,19,8,15,9
184,11,11,14,11,21,8,4,13,12,13,9,11,8,9,10,20,22,18,12,16,5,20,15,27,16,13,17,9
185,10,9,9,14,12,13,18,15,10,8,15,8,13,17,7,16,15,12,19,9,12,11,8,10,7,12,13,9
186,8,11,14,12,5,15,7,12,7,16,11,14,15,9,11,8,6,16,9,15,13,10,19,16,11,13,10,8
